#1
double tab1(525600,6)
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
7,0,0,0,0,0
8,0,0,0,0,0
9,0,0,0,0,0
10,0,0,0,0,0
11,0,0,0,0,0
12,0,0,0,0,0
13,0,0,0,0,0
14,0,0,0,0,0
15,0,0,0,0,0
16,0,0,0,0,0
17,0,0,0,0,0
18,0,0,0,0,0
19,0,0,0,0,0
20,0,0,0,0,0
21,0,0,0,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
25,0,0,0,0,0
26,0,0,0,0,0
27,0,0,0,0,0
28,0,0,0,0,0
29,0,0,0,0,0
30,0,0,0,0,0
31,0,0,0,0,0
32,0,0,0,0,0
33,0,0,0,0,0
34,0,0,0,0,0
35,0,0,0,0,0
36,0,0,0,0,0
37,0,0,0,0,0
38,0,0,0,0,0
39,0,0,0,0,0
40,0,0,0,0,0
41,0,0,0,0,0
42,0,0,0,0,0
43,0,0,0,0,0
44,0,0,0,0,0
45,0,0,0,0,0
46,0,0,0,0,0
47,0,0,0,0,0
48,0,0,0,0,0
49,0,0,0,0,0
50,0,0,0,0,0
51,0,0,0,0,0
52,0,0,0,0,0
53,0,0,0,0,0
54,0,0,0,0,0
55,0,0,0,0,0
56,0,0,0,0,0
57,0,0,0,0,0
58,0,0,0,0,0
59,0,0,0,0,0
60,0,0,0,0,0
61,0,0,0,0,0
62,0,0,0,0,0
63,0,0,0,0,0
64,0,0,0,0,0
65,0,0,0,0,0
66,0,0,0,0,0
67,0,0,0,0,0
68,0,0,0,0,0
69,0,0,0,0,0
70,0,0,0,0,0
71,0,0,0,0,0
72,0,0,0,0,0
73,0,0,0,0,0
74,0,0,0,0,0
75,0,0,0,0,0
76,0,0,0,0,0
77,0,0,0,0,0
78,0,0,0,0,0
79,0,0,0,0,0
80,0,0,0,0,0
81,0,0,0,0,0
82,0,0,0,0,0
83,0,0,0,0,0
84,0,0,0,0,0
85,0,0,0,0,0
86,0,0,0,0,0
87,0,0,0,0,0
88,0,0,0,0,0
89,0,0,0,0,0
90,0,0,0,0,0
91,0,0,0,0,0
92,0,0,0,0,0
93,0,0,0,0,0
94,0,0,0,0,0
95,0,0,0,0,0
96,0,0,0,0,0
97,0,0,0,0,0
98,0,0,0,0,0
99,0,0,0,0,0
100,0,0,0,0,0
101,0,0,0,0,0
102,0,0,0,0,0
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,0,0,0,0,0
107,0,0,0,0,0
108,0,0,0,0,0
109,0,0,0,0,0
110,0,0,0,0,0
111,0,0,0,0,0
112,0,0,0,0,0
113,0,0,0,0,0
114,0,0,0,0,0
115,0,0,0,0,0
116,0,0,0,0,0
117,0,0,0,0,0
118,0,0,0,0,0
119,0,0,0,0,0
120,0,0,0,0,0
121,0,0,0,0,0
122,0,0,0,0,0
123,0,0,0,0,0
124,0,0,0,0,0
125,0,0,0,0,0
126,0,0,0,0,0
127,0,0,0,0,0
128,0,0,0,0,0
129,0,0,0,0,0
130,0,0,0,0,0
131,0,0,0,0,0
132,0,0,0,0,0
133,0,0,0,0,0
134,0,0,0,0,0
135,0,0,0,0,0
136,0,0,0,0,0
137,0,0,0,0,0
138,0,0,0,0,0
139,0,0,0,0,0
140,0,0,0,0,0
141,0,0,0,0,0
142,0,0,0,0,0
143,0,0,0,0,0
144,0,0,0,0,0
145,0,0,0,0,0
146,0,0,0,0,0
147,0,0,0,0,0
148,0,0,0,0,0
149,0,0,0,0,0
150,0,0,0,0,0
151,0,0,0,0,0
152,0,0,0,0,0
153,0,0,0,0,0
154,0,0,0,0,0
155,0,0,0,0,0
156,0,0,0,0,0
157,0,0,0,0,0
158,0,0,0,0,0
159,0,0,0,0,0
160,0,0,0,0,0
161,0,0,0,0,0
162,0,0,0,0,0
163,0,0,0,0,0
164,0,0,0,0,0
165,0,0,0,0,0
166,0,0,0,0,0
167,0,0,0,0,0
168,0,0,0,0,0
169,0,0,0,0,0
170,0,0,0,0,0
171,0,0,0,0,0
172,0,0,0,0,0
173,0,0,0,0,0
174,0,0,0,0,0
175,0,0,0,0,0
176,0,0,0,0,0
177,0,0,0,0,0
178,0,0,0,0,0
179,0,0,0,0,0
180,0,0,0,0,0
181,0,0,0,0,0
182,0,0,0,0,0
183,0,0,0,0,0
184,0,0,0,0,0
185,0,0,0,0,0
186,0,0,0,0,0
187,0,0,0,0,0
188,0,0,0,0,0
189,0,0,0,0,0
190,0,0,0,0,0
191,0,0,0,0,0
192,0,0,0,0,0
193,0,0,0,0,0
194,0,0,0,0,0
195,0,0,0,0,0
196,0,0,0,0,0
197,0,0,0,0,0
198,0,0,0,0,0
199,0,0,0,0,0
200,0,0,0,0,0
201,0,0,0,0,0
202,0,0,0,0,0
203,0,0,0,0,0
204,0,0,0,0,0
205,0,0,0,0,0
206,0,0,0,0,0
207,0,0,0,0,0
208,0,0,0,0,0
209,0,0,0,0,0
210,0,0,0,0,0
211,0,0,0,0,0
212,0,0,0,0,0
213,0,0,0,0,0
214,0,0,0,0,0
215,0,0,0,0,0
216,0,0,0,0,0
217,0,0,0,0,0
218,0,0,0,0,0
219,0,0,0,0,0
220,0,0,0,0,0
221,0,0,0,0,0
222,0,0,0,0,0
223,0,0,0,0,0
224,0,0,0,0,0
225,0,0,0,0,0
226,0,0,0,0,0
227,0,0,0,0,0
228,0,0,0,0,0
229,0,0,0,0,0
230,0,0,0,0,0
231,0,0,0,0,0
232,0,0,0,0,0
233,0,0,0,0,0
234,0,0,0,0,0
235,0,0,0,0,0
236,0,0,0,0,0
237,0,0,0,0,0
238,0,0,0,0,0
239,0,0,0,0,0
240,0,0,0,0,0
241,0,0,0,0,0
242,0,0,0,0,0
243,0,0,0,0,0
244,0,0,0,0,0
245,0,0,0,0,0
246,0,0,0,0,0
247,0,0,0,0,0
248,0,0,0,0,0
249,0,0,0,0,0
250,0,0,0,0,0
251,0,0,0,0,0
252,0,0,0,0,0
253,0,0,0,0,0
254,0,0,0,0,0
255,0,0,0,0,0
256,0,0,0,0,0
257,0,0,0,0,0
258,0,0,0,0,0
259,0,0,0,0,0
260,0,0,0,0,0
261,0,0,0,0,0
262,0,0,0,0,0
263,0,0,0,0,0
264,0,0,0,0,0
265,0,0,0,0,0
266,0,0,0,0,0
267,0,0,0,0,0
268,0,0,0,0,0
269,0,0,0,0,0
270,0,0,0,0,0
271,0,0,0,0,0
272,0,0,0,0,0
273,0,0,0,0,0
274,0,0,0,0,0
275,0,0,0,0,0
276,0,0,0,0,0
277,0,0,0,0,0
278,0,0,0,0,0
279,0,0,0,0,0
280,0,0,0,0,0
281,0,0,0,0,0
282,0,0,0,0,0
283,0,0,0,0,0
284,0,0,0,0,0
285,0,0,0,0,0
286,0,0,0,0,0
287,0,0,0,0,0
288,0,0,0,0,0
289,0,0,0,0,0
290,0,0,0,0,0
291,0,0,0,0,0
292,0,0,0,0,0
293,0,0,0,0,0
294,0,0,0,0,0
295,0,0,0,0,0
296,0,0,0,0,0
297,0,0,0,0,0
298,0,0,0,0,0
299,0,0,0,0,0
300,0,0,0,0,0
301,0,0,0,0,0
302,0,0,0,0,0
303,0,0,0,0,0
304,0,0,0,0,0
305,0,0,0,0,0
306,0,0,0,0,0
307,0,0,0,0,0
308,0,0,0,0,0
309,0,0,0,0,0
310,0,0,0,0,0
311,0,0,0,0,0
312,0,0,0,0,0
313,0,0,0,0,0
314,0,0,0,0,0
315,0,0,0,0,0
316,0,0,0,0,0
317,0,0,0,0,0
318,0,0,0,0,0
319,0,0,0,0,0
320,0,0,0,0,0
321,0,0,0,0,0
322,0,0,0,0,0
323,0,0,0,0,0
324,0,0,0,0,0
325,0,0,0,0,0
326,0,0,0,0,0
327,0,0,0,0,0
328,0,0,0,0,0
329,0,0,0,0,0
330,0,0,0,0,0
331,0,0,0,0,0
332,0,0,0,0,0
333,0,0,0,0,0
334,0,0,0,0,0
335,0,0,0,0,0
336,0,0,0,0,0
337,0,0,0,0,0
338,0,0,0,0,0
339,0,0,0,0,0
340,0,0,0,0,0
341,0,0,0,0,0
342,0,0,0,0,0
343,0,0,0,0,0
344,0,0,0,0,0
345,0,0,0,0,0
346,0,0,0,0,0
347,0,0,0,0,0
348,0,0,0,0,0
349,0,0,0,0,0
350,0,0,0,0,0
351,0,0,0,0,0
352,0,0,0,0,0
353,0,0,0,0,0
354,0,0,0,0,0
355,0,0,0,0,0
356,0,0,0,0,0
357,0,0,0,0,0
358,0,0,0,0,0
359,0,0,0,0,0
360,0,0,0,0,0
361,0,0,0,0,0
362,0,0,0,0,0
363,0,0,0,0,0
364,0,0,0,0,0
365,0,0,0,0,0
366,0,0,0,0,0
367,0,0,0,0,0
368,0,0,0,0,0
369,0,0,0,0,0
370,0,0,0,0,0
371,0,0,0,0,0
372,0,0,0,0,0
373,0,0,0,0,0
374,0,0,0,0,0
375,0,0,0,0,0
376,0,0,0,0,0
377,0,0,0,0,0
378,0,0,0,0,0
379,0,0,0,0,0
380,0,0,0,0,0
381,0,0,0,0,0
382,0,0,0,0,0
383,0,0,0,0,0
384,0,0,0,0,0
385,0,0,0,0,0
386,0,0,0,0,0
387,0,0,0,0,0
388,0,0,0,0,0
389,0,0,0,0,0
390,0,0,0,0,0
391,0,0,0,0,0
392,0,0,0,0,0
393,0,0,0,0,0
394,0,0,0,0,0
395,0,0,0,0,0
396,0,0,0,0,0
397,0,0,0,0,0
398,0,0,0,0,0
399,0,0,0,0,0
400,0,0,0,0,0
401,0,0,0,0,0
402,0,0,0,0,0
403,0,0,0,0,0
404,0,0,0,0,0
405,0,0,0,0,0
406,0,0,0,0,0
407,0,0,0,0,0
408,0,0,0,0,0
409,0,0,0,0,0
410,0,0,0,0,0
411,0,0,0,0,0
412,0,0,0,0,0
413,0,0,0,0,0
414,0,0,0,0,0
415,0,0,0,0,0
416,0,0,0,0,0
417,0,0,0,0,0
418,0,0,0,0,0
419,0,0,0,0,0
420,0,0,0,0,0
421,-1710.674869,-824.9982907,-1680.267439,-824.9960438,-1088.629014
422,-1760.83415,-822.5156044,-1731.502343,-822.5133859,-1113.345581
423,-1820.651959,-818.941549,-1789.052977,-818.9393615,-1126.329994
424,-1877.909313,-815.5637619,-1844.066597,-815.5616049,-1124.581482
425,-1819.084853,-769.5103399,-1781.215151,-769.5082134,-1062.830245
426,-1791.24838,-757.9540942,-1754.037465,-757.9519976,-1048.427118
427,-1853.798348,-784.7879679,-1815.332123,-784.7859004,-1086.982567
428,-1883.076984,-797.5259259,-1844.054216,-797.5238861,-1105.741194
429,-1893.446494,-802.2237846,-1854.258287,-802.2217712,-1113.22479
430,-1895.197118,-803.2390537,-1856.015512,-803.2370658,-1115.492589
431,-1893.906472,-802.9395947,-1854.785893,-802.9376315,-1115.820843
432,-1891.707427,-802.2329859,-1852.658512,-802.2310465,-1115.470504
433,-1889.366057,-801.4459571,-1850.384799,-801.444041,-1114.908625
434,-1887.137723,-800.6878173,-1848.216081,-800.6859238,-1114.304696
435,-1885.091315,-799.9894016,-1846.221058,-799.9875302,-1113.717574
436,-1883.232452,-799.3537095,-1844.406741,-799.3518597,-1113.165518
437,-1881.546584,-798.7760046,-1842.758538,-798.774176,-1112.652172
438,-1880.013568,-798.2492585,-1841.258238,-798.2474506,-1112.176115
439,-1568.424269,-797.7664197,-1839.887304,-797.7646321,-1111.734337
440,-1666.311022,-797.3215058,-1498.246334,-797.3197382,-1111.323744
441,-1643.868234,-789.9773396,-1667.925479,-789.9755915,-1101.296903
442,-1621.378087,-788.5461276,-1610.820964,-788.5443988,-1099.463028
443,-1605.69883,-755.580706,-1588.944062,-755.579048,-1086.9207
444,-1596.400265,-711.2660297,-1582.983532,-710.2556106,-1085.333896
445,-1583.26909,-735.120856,-1570.287723,-735.1222662,-1097.651726
446,-1574.472831,-718.5862279,-1555.869936,-718.5890653,-1075.216241
447,-1561.217337,-713.3876883,-1550.587619,-713.390495,-1062.433542
448,-1554.468564,-706.8810918,-1535.69168,-706.8832936,-1048.067291
449,-1542.696305,-703.3552549,-1528.104741,-703.3568076,-1049.495414
450,-1533.232963,-695.7532386,-1519.530201,-696.5347469,-1038.027066
451,-1525.323874,-693.37768,-1507.67515,-692.2538623,-1005.306637
452,-1515.83083,-687.8576941,-1498.438794,-687.8580185,-1026.035173
453,-1507.576577,-681.9984464,-1492.578035,-682.8047126,-1021.926115
454,-1497.936349,-678.7392376,-1481.0578,-678.7388101,-990.4172259
455,-1491.642951,-673.6495322,-1475.512751,-673.6476476,-1014.173342
456,-1481.276762,-670.6477058,-1466.311035,-669.7799147,-1012.129293
457,-1469.396792,-598.7814169,-1448.932353,-661.7012429,-984.4285016
458,-1460.177934,-581.1006304,-1436.62648,-658.7733039,-999.3095015
459,-1451.508821,-561.8030055,-1429.192532,-651.816948,-1004.717381
460,-1441.727423,-544.9974738,-1420.18821,-648.8345285,-981.46078
461,-1435.447998,-526.7221184,-1412.528168,-644.1783458,-951.9832091
462,-1426.236874,-509.1788107,-1402.244488,-640.0854856,-927.2370903
463,-1419.721266,-490.8712622,-1394.065332,-635.3073754,-964.7964361
464,-1410.743531,-473.6829723,-1386.516012,-631.7467031,-978.3288065
465,-1403.83965,-454.5333006,-1379.34904,-626.8933974,-962.3178101
466,-1396.503885,-437.0276498,-1371.683072,-622.8617853,-895.8381885
467,-1387.374432,-417.1803777,-1362.407659,-619.244124,-929.32939
468,-1380.846308,-399.4036219,-1356.865186,-615.3750309,-915.2640415
469,-1373.276762,-379.9279826,-1348.777645,-611.7547203,-905.7868182
470,-1368.747351,-361.3172014,-1340.192091,-606.8823787,-905.3426428
471,-1357.654824,-341.6678594,-1335.87802,-605.0230712,-895.8409667
472,-1354.300797,-322.5340275,-1327.74844,-599.9966545,-891.871387
473,-1343.509592,-302.3668679,-1319.833931,-596.4248248,-887.3268554
474,-1339.764012,-283.2181888,-1313.963371,-592.7530962,-882.3606453
475,-1332.752888,-262.9194669,-1304.516682,-590.1294292,-875.8572668
476,-1323.244871,-242.6434293,-1301.410556,-585.686621,-873.789894
477,-1321.033282,-223.0444258,-1291.339764,-582.175624,-866.297405
478,-1308.930882,-202.0426195,-1285.035785,-579.9678959,-863.2848946
479,-1308.599385,-181.6845635,-1280.877384,-574.667879,-857.9257308
480,-1297.127721,-160.8908466,-1272.041934,-573.4063913,-853.520794
481,-1292.45701,-139.9109015,-1262.504578,-568.2812478,-848.1928499
